# i, j, phi
3.200000000000000000e+01 3.800000000000000000e+01 2.529846922528912728e-03
3.200000000000000000e+01 3.900000000000000000e+01 2.216750592949127702e-03
3.200000000000000000e+01 4.000000000000000000e+01 1.930253593864309771e-03
3.200000000000000000e+01 4.100000000000000000e+01 1.666876502361699193e-03
3.200000000000000000e+01 4.200000000000000000e+01 1.422970554204689483e-03
3.200000000000000000e+01 4.300000000000000000e+01 1.195650639545754821e-03
3.200000000000000000e+01 4.400000000000000000e+01 9.818846313471715163e-04
3.200000000000000000e+01 4.500000000000000000e+01 7.792994828115919290e-04
3.200000000000000000e+01 4.600000000000000000e+01 5.853116472671525622e-04
3.200000000000000000e+01 4.700000000000000000e+01 3.975989303789530618e-04
3.200000000000000000e+01 4.800000000000000000e+01 2.114251419840835371e-04
3.200000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
3.300000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.300000000000000000e+01 1.000000000000000000e+00 1.818126595628876503e-04
3.300000000000000000e+01 2.000000000000000000e+00 3.417502067653999803e-04
3.300000000000000000e+01 3.000000000000000000e+00 5.026959079261728806e-04
3.300000000000000000e+01 4.000000000000000000e+00 6.685652455069468914e-04
3.300000000000000000e+01 5.000000000000000000e+00 8.411458496473075454e-04
3.300000000000000000e+01 6.000000000000000000e+00 1.022429814960539203e-03
3.300000000000000000e+01 7.000000000000000000e+00 1.214150773945567568e-03
3.300000000000000000e+01 8.000000000000000000e+00 1.418556455581726711e-03
3.300000000000000000e+01 9.000000000000000000e+00 1.637657141935438708e-03
3.300000000000000000e+01 1.000000000000000000e+01 1.874019800834882555e-03
3.300000000000000000e+01 1.100000000000000000e+01 2.129917929789010376e-03
3.300000000000000000e+01 1.200000000000000000e+01 2.408225001934404409e-03
3.300000000000000000e+01 1.300000000000000000e+01 2.711254784094763257e-03
3.300000000000000000e+01 1.400000000000000000e+01 3.041809579497024071e-03
3.300000000000000000e+01 1.500000000000000000e+01 3.401644777535382108e-03
3.300000000000000000e+01 1.600000000000000000e+01 3.792293069848472458e-03
3.300000000000000000e+01 1.700000000000000000e+01 4.213085621251631829e-03
3.300000000000000000e+01 1.800000000000000000e+01 4.661449146993682652e-03
3.300000000000000000e+01 1.900000000000000000e+01 5.130101445277238451e-03
3.300000000000000000e+01 2.000000000000000000e+01 5.606742892600337889e-03
3.300000000000000000e+01 2.100000000000000000e+01 6.070786307883649889e-03
3.300000000000000000e+01 2.200000000000000000e+01 6.493780855467854753e-03
3.300000000000000000e+01 2.300000000000000000e+01 6.838877876407294110e-03
3.300000000000000000e+01 2.400000000000000000e+01 7.067321890640871490e-03
3.300000000000000000e+01 2.500000000000000000e+01 7.146617487674245678e-03
3.300000000000000000e+01 2.600000000000000000e+01 7.064290886033373386e-03
3.300000000000000000e+01 2.700000000000000000e+01 6.832800617363256855e-03
3.300000000000000000e+01 2.800000000000000000e+01 6.484601813199704183e-03
3.300000000000000000e+01 2.900000000000000000e+01 6.058426535178556421e-03
3.300000000000000000e+01 3.000000000000000000e+01 5.591088387549528194e-03
3.300000000000000000e+01 3.100000000000000000e+01 5.111022418565984611e-03
3.300000000000000000e+01 3.200000000000000000e+01 4.638789120366627189e-03
3.300000000000000000e+01 3.300000000000000000e+01 4.186656619482091030e-03
3.300000000000000000e+01 3.400000000000000000e+01 3.761846386165243993e-03
3.300000000000000000e+01 3.500000000000000000e+01 3.366925283383432384e-03
3.300000000000000000e+01 3.600000000000000000e+01 3.002514007850208295e-03
3.300000000000000000e+01 3.700000000000000000e+01 2.667037657240448837e-03
3.300000000000000000e+01 3.800000000000000000e+01 2.358692537387661620e-03
3.300000000000000000e+01 3.900000000000000000e+01 2.074659543757948789e-03
3.300000000000000000e+01 4.000000000000000000e+01 1.812528009161338671e-03
3.300000000000000000e+01 4.100000000000000000e+01 1.569376734364923620e-03
3.300000000000000000e+01 4.200000000000000000e+01 1.342866904502078122e-03
3.300000000000000000e+01 4.300000000000000000e+01 1.130356600284516651e-03
3.300000000000000000e+01 4.400000000000000000e+01 9.297530481095418091e-04
3.300000000000000000e+01 4.500000000000000000e+01 7.387374939919632731e-04
3.300000000000000000e+01 4.600000000000000000e+01 5.554728514174873998e-04
3.300000000000000000e+01 4.700000000000000000e+01 3.781447015539014149e-04
3.300000000000000000e+01 4.800000000000000000e+01 2.073988456098336966e-04
3.300000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
3.400000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.400000000000000000e+01 1.000000000000000000e+00 1.775186392895801392e-04
3.400000000000000000e+01 2.000000000000000000e+00 3.235221725579592107e-04
3.400000000000000000e+01 3.000000000000000000e+00 4.748935186194240391e-04
3.400000000000000000e+01 4.000000000000000000e+00 6.309312375146711735e-04
3.400000000000000000e+01 5.000000000000000000e+00 7.930325025954529329e-04
3.400000000000000000e+01 6.000000000000000000e+00 9.625579837052933904e-04
3.400000000000000000e+01 7.000000000000000000e+00 1.141275380225178354e-03
3.400000000000000000e+01 8.000000000000000000e+00 1.330666335059080187e-03
3.400000000000000000e+01 9.000000000000000000e+00 1.532674563053598466e-03
3.400000000000000000e+01 1.000000000000000000e+01 1.748856461378975411e-03
3.400000000000000000e+01 1.100000000000000000e+01 1.981265563626767069e-03
3.400000000000000000e+01 1.200000000000000000e+01 2.231379982620213843e-03
3.400000000000000000e+01 1.300000000000000000e+01 2.501063027229348968e-03
3.400000000000000000e+01 1.400000000000000000e+01 2.791258140592313853e-03
3.400000000000000000e+01 1.500000000000000000e+01 3.102925521949812665e-03
3.400000000000000000e+01 1.600000000000000000e+01 3.435412597280978250e-03
3.400000000000000000e+01 1.700000000000000000e+01 3.787167300463352686e-03
3.400000000000000000e+01 1.800000000000000000e+01 4.153734097408143255e-03
3.400000000000000000e+01 1.900000000000000000e+01 4.528238446956347335e-03
3.400000000000000000e+01 2.000000000000000000e+01 4.899049184760539272e-03
3.400000000000000000e+01 2.100000000000000000e+01 5.250579028062391830e-03
3.400000000000000000e+01 2.200000000000000000e+01 5.561858543386954609e-03
3.400000000000000000e+01 2.300000000000000000e+01 5.809471570170344178e-03
3.400000000000000000e+01 2.400000000000000000e+01 5.969471085153566989e-03
3.400000000000000000e+01 2.500000000000000000e+01 6.024251951623093258e-03
3.400000000000000000e+01 2.600000000000000000e+01 5.966564089124012579e-03
3.400000000000000000e+01 2.700000000000000000e+01 5.803645138374817318e-03
3.400000000000000000e+01 2.800000000000000000e+01 5.553064918740484648e-03
3.400000000000000000e+01 2.900000000000000000e+01 5.238734255099149369e-03
3.400000000000000000e+01 3.000000000000000000e+01 4.884054061353709092e-03
3.400000000000000000e+01 3.100000000000000000e+01 4.509966191249351226e-03
3.400000000000000000e+01 3.200000000000000000e+01 4.132035232054839802e-03
3.400000000000000000e+01 3.300000000000000000e+01 3.761846722396901526e-03
3.400000000000000000e+01 3.400000000000000000e+01 3.406262806247842972e-03
3.400000000000000000e+01 3.500000000000000000e+01 3.069691304599361618e-03
3.400000000000000000e+01 3.600000000000000000e+01 2.753652944445209635e-03
3.400000000000000000e+01 3.700000000000000000e+01 2.458765366450973641e-03
3.400000000000000000e+01 3.800000000000000000e+01 2.184025722263087041e-03
3.400000000000000000e+01 3.900000000000000000e+01 1.928444935947387162e-03
3.400000000000000000e+01 4.000000000000000000e+01 1.690122251827056235e-03
3.400000000000000000e+01 4.100000000000000000e+01 1.467482929771787544e-03
3.400000000000000000e+01 4.200000000000000000e+01 1.258462215917803724e-03
3.400000000000000000e+01 4.300000000000000000e+01 1.061400264455062119e-03
3.400000000000000000e+01 4.400000000000000000e+01 8.743011663593873830e-04
3.400000000000000000e+01 4.500000000000000000e+01 6.955918613946161875e-04
3.400000000000000000e+01 4.600000000000000000e+01 5.234046492040043486e-04
3.400000000000000000e+01 4.700000000000000000e+01 3.560095990109979347e-04
3.400000000000000000e+01 4.800000000000000000e+01 1.894591659501139241e-04
3.400000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
3.500000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.500000000000000000e+01 1.000000000000000000e+00 1.613967985250792415e-04
3.500000000000000000e+01 2.000000000000000000e+00 3.031611464280709826e-04
3.500000000000000000e+01 3.000000000000000000e+00 4.454164005406190292e-04
3.500000000000000000e+01 4.000000000000000000e+00 5.914177168488459141e-04
3.500000000000000000e+01 5.000000000000000000e+00 7.424936212785594085e-04
3.500000000000000000e+01 6.000000000000000000e+00 9.000955298338243369e-04
3.500000000000000000e+01 7.000000000000000000e+00 1.065363912484236552e-03
3.500000000000000000e+01 8.000000000000000000e+00 1.239810174466663816e-03
3.500000000000000000e+01 9.000000000000000000e+00 1.424580909756994074e-03
3.500000000000000000e+01 1.000000000000000000e+01 1.621181415940540658e-03
3.500000000000000000e+01 1.100000000000000000e+01 1.830625615520538188e-03
3.500000000000000000e+01 1.200000000000000000e+01 2.054251470896727855e-03
3.500000000000000000e+01 1.300000000000000000e+01 2.292586419849767035e-03
3.500000000000000000e+01 1.400000000000000000e+01 2.546326302452406667e-03
3.500000000000000000e+01 1.500000000000000000e+01 2.814907128894242674e-03
3.500000000000000000e+01 1.600000000000000000e+01 3.097429264803057587e-03
3.500000000000000000e+01 1.700000000000000000e+01 3.391014577193196804e-03
3.500000000000000000e+01 1.800000000000000000e+01 3.691642360444126122e-03
3.500000000000000000e+01 1.900000000000000000e+01 3.992289992548532507e-03
3.500000000000000000e+01 2.000000000000000000e+01 4.283964885290253780e-03
3.500000000000000000e+01 2.100000000000000000e+01 4.554103706372462576e-03
3.500000000000000000e+01 2.200000000000000000e+01 4.788480114936287391e-03
3.500000000000000000e+01 2.300000000000000000e+01 4.970951230325003356e-03
3.500000000000000000e+01 2.400000000000000000e+01 5.087233359898529414e-03
3.500000000000000000e+01 2.500000000000000000e+01 5.126256346753288451e-03
3.500000000000000000e+01 2.600000000000000000e+01 5.084469558191909676e-03
3.500000000000000000e+01 2.700000000000000000e+01 4.965407385213665460e-03
3.500000000000000000e+01 2.800000000000000000e+01 4.780101936941634662e-03
3.500000000000000000e+01 2.900000000000000000e+01 4.542822114379436657e-03
3.500000000000000000e+01 3.000000000000000000e+01 4.269680709094269937e-03
3.500000000000000000e+01 3.100000000000000000e+01 3.974887929493161991e-03
3.500000000000000000e+01 3.200000000000000000e+01 3.670979734662235122e-03
3.500000000000000000e+01 3.300000000000000000e+01 3.366925645840521033e-03
3.500000000000000000e+01 3.400000000000000000e+01 3.069691007347144420e-03
3.500000000000000000e+01 3.500000000000000000e+01 2.783293353938487511e-03
3.500000000000000000e+01 3.600000000000000000e+01 2.510565882832316992e-03
3.500000000000000000e+01 3.700000000000000000e+01 2.252380654633295929e-03
3.500000000000000000e+01 3.800000000000000000e+01 2.009249800668419864e-03
3.500000000000000000e+01 3.900000000000000000e+01 1.780466400664199381e-03
3.500000000000000000e+01 4.000000000000000000e+01 1.565426329821651081e-03
3.500000000000000000e+01 4.100000000000000000e+01 1.362745801566188483e-03
3.500000000000000000e+01 4.200000000000000000e+01 1.171364302120637144e-03
3.500000000000000000e+01 4.300000000000000000e+01 9.897157749181799240e-04
3.500000000000000000e+01 4.400000000000000000e+01 8.165846150326415420e-04
3.500000000000000000e+01 4.500000000000000000e+01 6.504111876293711776e-04
3.500000000000000000e+01 4.600000000000000000e+01 4.899736766459369735e-04
3.500000000000000000e+01 4.700000000000000000e+01 3.339998123858928486e-04
3.500000000000000000e+01 4.800000000000000000e+01 1.833326522603733431e-04
3.500000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
3.600000000000000000e+01 0.000000000000000000e+00 0.000000000000000000e+00
3.600000000000000000e+01 1.000000000000000000e+00 1.554078331355948400e-04
3.600000000000000000e+01 2.000000000000000000e+00 2.830268678752696668e-04
3.600000000000000000e+01 3.000000000000000000e+00 4.149681291418939985e-04
3.600000000000000000e+01 4.000000000000000000e+00 5.504114962750528443e-04
3.600000000000000000e+01 5.000000000000000000e+00 6.903519998165550320e-04
3.600000000000000000e+01 6.000000000000000000e+00 8.356865761185237450e-04
3.600000000000000000e+01 7.000000000000000000e+00 9.876268136385269077e-04
3.600000000000000000e+01 8.000000000000000000e+00 1.147038458729333563e-03
3.600000000000000000e+01 9.000000000000000000e+00 1.315104379825279834e-03
3.600000000000000000e+01 1.000000000000000000e+01 1.492535071294241039e-03
3.600000000000000000e+01 1.100000000000000000e+01 1.680357067288890550e-03
3.600000000000000000e+01 1.200000000000000000e+01 1.878917616128538077e-03
3.600000000000000000e+01 1.300000000000000000e+01 2.088752112569316425e-03
3.600000000000000000e+01 1.400000000000000000e+01 2.309419416272544268e-03
3.600000000000000000e+01 1.500000000000000000e+01 2.540437390343971112e-03
3.600000000000000000e+01 1.600000000000000000e+01 2.779869088409077284e-03
3.600000000000000000e+01 1.700000000000000000e+01 3.025298114080698063e-03
3.600000000000000000e+01 1.800000000000000000e+01 3.272262966691961896e-03
3.600000000000000000e+01 1.900000000000000000e+01 3.515375494863233127e-03
3.600000000000000000e+01 2.000000000000000000e+01 3.746745944128617410e-03
3.600000000000000000e+01 2.100000000000000000e+01 3.957563664088950377e-03
3.600000000000000000e+01 2.200000000000000000e+01 4.137065994516391648e-03
3.600000000000000000e+01 2.300000000000000000e+01 4.275021604765655465e-03
3.600000000000000000e+01 2.400000000000000000e+01 4.361568965715966958e-03
3.600000000000000000e+01 2.500000000000000000e+01 4.390483459108479244e-03
3.600000000000000000e+01 2.600000000000000000e+01 4.358950990748726440e-03
3.600000000000000000e+01 2.700000000000000000e+01 4.269771769313070175e-03
3.600000000000000000e+01 2.800000000000000000e+01 4.129141452894133889e-03
3.600000000000000000e+01 2.900000000000000000e+01 3.946890347035224116e-03
3.600000000000000000e+01 3.000000000000000000e+01 3.733238769622138856e-03
3.600000000000000000e+01 3.100000000000000000e+01 3.498923473779386954e-03
3.600000000000000000e+01 3.200000000000000000e+01 3.252729432543048031e-03
3.600000000000000000e+01 3.300000000000000000e+01 3.002513801998653743e-03
3.600000000000000000e+01 3.400000000000000000e+01 2.753653174870597607e-03
3.600000000000000000e+01 3.500000000000000000e+01 2.510566497534033169e-03
3.600000000000000000e+01 3.600000000000000000e+01 2.275646826042804563e-03
3.600000000000000000e+01 3.700000000000000000e+01 2.050788900496900140e-03
3.600000000000000000e+01 3.800000000000000000e+01 1.836452688016575489e-03
3.600000000000000000e+01 3.900000000000000000e+01 1.633038764103836261e-03
3.600000000000000000e+01 4.000000000000000000e+01 1.439980095099158358e-03
3.600000000000000000e+01 4.100000000000000000e+01 1.256843340288213949e-03
3.600000000000000000e+01 4.200000000000000000e+01 1.082605855888759110e-03
3.600000000000000000e+01 4.300000000000000000e+01 9.164728843216105036e-04
3.600000000000000000e+01 4.400000000000000000e+01 7.572180490056388885e-04
3.600000000000000000e+01 4.500000000000000000e+01 6.039098140192306237e-04
3.600000000000000000e+01 4.600000000000000000e+01 4.552628389238905942e-04
3.600000000000000000e+01 4.700000000000000000e+01 3.100731926942734717e-04
3.600000000000000000e+01 4.800000000000000000e+01 1.651442882520551085e-04
3.600000000000000000e+01 4.900000000000000000e+01 0.000000000000000000e+00
